"Col0","Col1","Col2"
7252,66725,0.047
7252,66726,0.044
7252,66727,0.043
7252,66728,0.042
7252,66729,0.682
7252,66730,0.299
7252,66731,0.102
7252,66732,0.041
7252,66733,0.04
7252,66734,0.039
7252,66735,0.038
7252,66736,0.042
7252,66737,0.042
7252,66738,0.044
7252,66739,0.04
7252,66740,0.039
7252,66741,0.039
7252,66742,0.04
7252,66743,0.04
7252,66744,0.039
7252,66745,0.04
7252,66746,0.04
7252,66747,0.037
7252,66748,0.029
7252,66801,0.028
7252,66802,0.04
7252,66803,0.04
7252,66301,0.034
7252,66302,0.045
7252,66303,0.016
7252,66304,0.044
7252,66305,0.045
7252,66306,0.014
7252,66307,0.044
7252,66308,0.047
7252,66309,0.014
7252,66310,0.044
7252,66311,0.021
7252,66312,0.039
7252,66313,0.047
7252,66314,0.014
7252,66315,0.047
7252,66316,0.014
7252,66317,0.049
7252,66318,0.014
7252,66319,0.047
7252,66320,0.013
7252,66321,0.049
7252,66322,0.013
7252,66323,0.048
7252,66324,0.013
7252,66325,0.047
7252,67108,0.037
7252,67109,0.04
7252,67110,0.043
7252,67111,0.029
7252,67112,0.027
7252,67113,0.04
7252,67114,0.04
7252,67115,0.042
7252,67116,0.014
7252,67117,0.039
7252,67118,0.04
7252,67119,0.041
7252,67120,0.02
7252,67121,0.033
7252,67122,0.042
7252,67123,0.039
7252,67124,0.033
7252,67125,0.02
7252,67126,0.042
7252,67127,0.042
7252,67128,0.042
7252,67129,0.013
7252,67130,0.04
7252,67131,0.042
7252,67132,0.04
7252,67133,0.026
7252,67134,0.027
7252,67135,0.04
7252,67136,0.042
7252,67137,0.039
7252,67138,0.013
7252,67139,0.042
7252,67140,0.04
7252,67141,0.042
7252,67142,0.018
7252,67143,0.035
7252,67144,0.04
7252,67145,0.04
7252,67146,0.036
7252,67147,0.017
7252,67148,0.04
7252,67201,0.042
7252,67202,0.042
7252,67203,0.019
7252,67204,0.037
7252,67205,0.041
7252,67206,0.042
7252,67207,0.03
7252,67208,0.025
7252,67209,0.041
7252,67210,0.041
7252,67211,0.042
7252,67212,0.014
7252,67213,0.04
7252,67214,0.043
7252,67215,0.043
7252,67216,0.014
7252,67217,0.04
7252,67218,0.043
7252,67219,0.038
7252,67220,0.018
7252,67221,0.042
7252,67222,0.042
7252,67223,0.019
7252,67224,0.037
7252,67225,0.042
7252,67226,0.042
7252,67227,0.013
7252,67228,0.04
7252,67229,0.04
7252,67230,0.037
7252,67231,0.019
7252,67232,0.043
7252,67233,0.042
7252,67234,0.026
7252,67235,0.027
7252,67236,0.042
7252,67237,0.04
7252,67238,0.018
7252,67239,0.036
7252,67240,0.042
7252,67241,0.041
7252,67242,0.013
7252,67243,0.042
7252,67244,0.042
7252,67245,0.041
7252,67246,0.013
7252,67247,0.042
7252,67248,0.04
7252,67301,0.042
7252,67302,0.027
7252,67303,0.03
7252,67304,0.04
7252,67305,0.041
7252,67306,0.041
7252,67307,0.028
7252,67308,0.026
7252,67309,0.043
7252,67310,0.041
7252,67311,0.042
7252,67312,0.023
7252,67313,0.032
7252,67314,0.042
7252,67315,0.04
7252,67316,0.042
7252,67317,0.014
7252,67318,0.04
7252,67319,0.042
7252,67320,0.04
7252,67321,0.042
7252,67322,0.032
7252,67323,0.041
7252,67324,0.036
7252,66543,0.041
7252,66544,0.041
7252,66545,0.041
7252,66546,0.041
7252,66547,0.033
7252,66548,0.033
7252,66601,0.033
7252,66602,0.042
7252,66603,0.042
7252,66604,0.042
7252,66605,0.043
7252,66606,0.042
7252,66607,0.187
7252,66608,0.157
7252,66609,0.148
7252,66610,0.122
7252,66611,0.142
7252,66612,0.139
7252,66613,0.145
7252,66614,0.14
7252,66615,0.14
7252,66616,0.14
7252,66617,0.139
7252,66618,0.132
7252,66619,0.137
7252,66620,0.136
7252,66621,0.129
7252,66622,0.122
7252,66623,0.131
7252,66624,0.13
7252,66625,0.144
7252,66626,0.128
7252,66627,0.143
7252,66628,0.13
7252,66629,0.14
7252,66630,0.055
7252,66631,0.041
7252,66632,0.041
7252,66633,0.04
7252,66634,0.04
7252,66635,0.041
7252,66636,0.165
7252,66637,0.12
7252,67420,0.041
7252,67421,0.041
7252,67422,0.041
7252,67423,0.024
7252,67424,0.032
7252,67425,0.04
7252,67426,0.041
7252,67427,0.041
7252,67428,0.014
7252,67429,0.043
7252,67430,0.04
7252,67431,0.039
7252,67432,1.348
7252,67433,0.082
7252,67434,0.046
7252,67435,0.046
7252,67436,0.046
7252,67437,0.013
7252,67438,0.04
7252,67439,0.041
7252,67440,0.089
7252,67441,0.019
7252,67442,0.036
7252,67443,0.043
7252,67444,0.042
7252,67445,0.016
7252,67446,0.038
7252,67447,0.041
7252,67448,0.041
7252,66946,0.019
7252,66947,0.041
7252,66948,0.042
7252,67001,0.04
7252,67002,0.018
7252,67003,0.036
7252,67004,0.04
7252,67005,0.042
7252,67006,0.04
7252,67007,0.014
7252,67008,0.04
7252,67009,0.04
7252,67010,0.042
7252,67011,0.022
7252,67012,0.034
7252,67013,0.041
7252,67014,0.04
7252,67015,0.013
7252,67016,0.044
7252,67017,0.041
7252,67018,0.018
7252,67019,0.037
7252,67020,0.043
7252,67021,0.034
7252,67022,0.024
7252,67023,0.042
7252,67024,0.041
7252,67025,0.014
7252,67026,0.043
7252,67027,0.042
7252,67028,0.014
7252,67029,0.043
7252,67030,0.043
7252,67031,0.023
7252,67032,0.03
7252,67033,0.043
7252,67034,0.041
7252,67035,0.013
7252,67036,0.041
7252,67037,0.039
7252,67038,0.031
7252,67039,0.022
7252,67040,0.041
7252,67041,0.039
7252,67042,0.039
7252,67043,0.013
7252,67044,0.039
7252,67045,0.043
7252,67046,0.04
7252,67047,0.016
7252,67048,0.04
7252,67101,0.042
7252,67102,0.04
7252,67103,0.014
7252,67104,0.041
7252,67105,0.044
7252,67106,0.043
7252,67107,0.019
7252,67333,0.019
7252,67334,0.036
7252,67335,0.039
7252,67336,0.039
7252,67337,0.04
7252,67338,0.04
7252,67339,0.013
7252,67340,0.042
7252,67341,0.041
7252,67342,0.04
7252,67343,0.04
7252,67344,0.024
7252,67345,0.029
7252,67346,0.042
7252,67347,0.04
7252,67348,0.041
7252,67401,0.038
7252,67402,0.018
7252,67403,0.04
7252,67404,0.042
7252,67405,0.042
7252,67406,0.041
7252,67407,0.018
7252,67408,0.037
7252,67409,0.04
7252,67410,0.041
7252,67411,0.04
7252,66910,0.041
7252,66911,0.04
7252,66912,0.037
7252,66913,0.017
7252,66914,0.043
7252,66915,0.041
7252,66916,0.04
7252,66917,0.039
7252,66918,0.013
7252,66919,0.041
7252,66920,0.041
7252,66921,0.04
7252,66922,0.032
7252,66923,0.686
7252,66924,0.332
7252,66925,0.087
7252,66926,0.043
7252,66927,0.034
7252,66928,0.029
7252,66929,0.044
7252,66930,0.043
7252,66931,0.044
7252,66932,0.017
7252,66933,0.045
7252,66934,0.045
7252,66935,0.041
7252,66936,0.024
7252,66937,0.031
7252,66938,0.073
7252,66939,0.039
7252,66940,0.039
7252,66941,0.015
7252,66942,0.04
7252,66943,0.041
7252,66944,0.041
7252,66945,0.035
7252,67328,0.039
7252,67329,0.039
7252,67330,0.041
7252,67331,0.04
7252,67332,0.039
7252,67412,0.031
7252,67413,0.023
7252,67414,0.041
7252,67415,0.041
7252,67416,0.041
7252,67325,0.032
7252,67326,0.032
7252,67327,0.04
7252,67419,0.04
7252,67417,0.04
7252,67418,0.013
7252,67501,0.037
7252,67502,0.018
7252,67503,0.043
7252,67504,0.04
7252,67505,0.042
7252,67506,0.016
7252,67507,0.041
7252,67508,0.043
7252,67509,0.041
7252,67510,0.021
7252,67511,0.034
7252,67512,0.043
7252,67513,0.041
7252,67514,0.027
7252,67515,0.029
7252,67516,0.041
7252,67517,0.041
7252,67518,0.014
7252,67519,0.041
7252,67520,0.044
7252,67521,0.035
7252,67522,0.021
7252,67523,0.042
7252,67524,0.042
7252,67525,0.014
7252,67526,1.345
7252,67527,0.088
7252,67528,0.022
7252,67529,0.042
7252,67530,0.047
7252,67531,0.029
7252,67532,0.034
7252,67533,0.048
7252,67534,0.044
7252,67535,0.017
7252,67536,0.044
7252,67537,0.033
7252,67538,0.022
7252,67539,0.045
7252,67540,0.031
7252,67541,0.027
7252,67542,0.043
7252,67543,0.021
7252,67544,0.035
7252,67545,0.043
7252,67546,0.014
7252,67547,0.046
7252,67548,0.046
7252,67601,0.014
7252,67602,0.045
7252,67603,0.046
7252,67604,0.014
7252,67605,0.045
7252,67606,0.033
7252,67607,0.025
7252,67608,0.046
7252,67609,0.014
7252,67610,0.044
7252,67611,0.047
7252,67612,0.014
7252,67613,0.047
7252,67614,0.023
7252,67615,0.037
7252,67616,0.045
7252,67617,0.014
7252,67618,0.045
7252,67619,0.013
7252,67620,0.047
7252,67621,0.031
7252,67622,0.028
7252,67623,0.046
7252,67624,0.013
7252,67625,0.046
7252,67626,0.013
7252,67627,0.047
7252,67628,0.038
7252,67629,0.02
7252,67630,0.044
7252,67631,0.014
7252,67632,0.053
7252,67633,0.047
7252,67634,0.013
7252,67635,0.045
7252,67636,0.013
7252,67637,0.046
7252,67638,0.017
7252,67639,0.043
7252,67640,0.04
7252,67641,0.02
7252,67642,0.047
7252,67643,0.013
7252,67644,0.047
7252,67645,0.014
7252,67646,0.044
7252,67647,0.026
7252,67648,0.034
7252,67701,0.046
7252,67702,0.014
7252,67703,0.047
7252,67704,0.024
7252,67705,0.035
7252,67706,0.045
7252,67707,0.014
7252,67708,0.046
7252,67709,0.033
7252,67710,0.027
7252,67711,0.043
7252,67712,0.014
7252,67713,0.047
7252,67714,0.044
7252,67715,0.014
7252,67716,0.046
7252,67717,0.014
7252,67718,0.043
7252,67719,0.03
7252,67720,0.029
7252,67721,0.044
7252,67722,0.014
7252,67723,0.047
7252,67724,0.013
7252,67725,0.045
7252,67726,0.044
7252,67727,0.016
7252,67728,0.045
7252,67729,0.014
7252,67730,0.044
7252,67731,0.041
7252,67732,0.016
7252,67733,0.045
7252,67734,0.013
7252,67735,0.044
7252,67736,0.042
7252,67737,0.013
7252,67738,0.044
7252,67739,0.013
7252,67740,0.046
7252,67741,0.026
7252,67742,0.03
7252,67743,0.045
7252,67744,0.013
7252,67745,0.045
7252,67746,0.021
7252,67747,0.038
7252,67748,0.045
7252,67801,0.014
7252,67802,0.045
7252,67803,0.019
7252,67804,0.038
7252,67805,0.046
7252,67806,0.014
7252,67807,0.046
7252,67808,0.024
7252,67809,0.035
7252,67810,0.044
7252,67811,0.014
7252,67812,0.044
7252,67813,0.033
7252,67814,0.027
7252,67815,0.044
7252,67816,0.014
7252,67817,0.045
7252,67818,0.022
7252,67819,0.035
7252,67820,0.046
7252,67821,0.014
7252,67822,0.045
7252,67823,0.042
7252,67824,0.042
7252,67825,0.041
7252,67826,0.013
7252,67827,0.044
7252,67828,0.042
7252,67829,0.04
7252,67830,0.031
7252,67831,0.026
7252,67832,0.041
7252,67833,0.044
7252,67834,0.013
7252,67835,0.044
7252,67836,0.042
7252,67837,0.016
7252,67838,0.046
7252,67839,0.013
7252,67840,0.683
7252,67841,0.484
7252,67842,0.074
7252,67843,0.048
7252,67844,0.025
7252,67845,0.042
7252,67846,0.048
7252,67847,0.017
7252,67848,0.049
7252,67901,0.017
7252,67902,0.049
7252,67903,0.034
7252,67904,0.026
7252,67905,0.046
7252,67906,0.014
7252,67907,0.046
7252,67908,0.014
7252,67909,0.047
7252,67910,0.03
7252,67911,0.031
7252,67912,0.046
7252,67913,0.015
7252,67914,0.047
7252,67915,0.014
7252,67916,0.047
7252,67917,0.017
7252,67918,0.027
7252,67919,0.037
7252,67920,0.014
7252,67921,0.05
7252,67922,0.013
7252,67923,1.028
7252,67924,0.12
7252,67925,0.092
7252,67926,0.042
7252,67927,0.02
7252,67928,0.045
7252,67929,0.013
7252,67930,0.047
7252,67931,0.014
7252,67932,0.047
7252,67933,0.038
7252,67934,0.021
7252,67935,0.05
7252,67936,0.013
7252,67937,0.046
7252,67938,0.013
7252,67939,0.05
7252,67940,0.013
7252,67941,0.05
7252,67942,0.014
7252,67943,0.049
7252,67944,0.013
7252,67945,0.047
7252,67946,0.014
7252,67947,0.047
7252,67948,0.014
7252,68001,0.051
7252,68002,0.014
7252,68003,0.048
7252,68004,0.018
7252,68005,0.042
7252,68006,0.041
7252,68007,0.021
7252,68008,0.048
7252,68009,0.014
7252,68010,0.047
7252,68011,0.014
7252,68012,0.045
7252,68013,0.043
7252,68014,0.016
7252,68015,0.045
7252,68016,0.013
7252,68017,0.047
7252,68018,0.013
7252,68019,0.044
7252,68020,0.038
7252,68021,0.021
7252,68022,0.046
7252,68023,0.013
7252,68024,0.046
7252,68025,0.021
7252,68026,0.037
7252,68027,0.045
7252,68028,0.014
7252,68029,0.044
7252,68030,0.034
7252,68031,0.024
7252,68032,0.045
7252,68033,0.014
7252,68034,0.043
7252,68035,0.043
7252,68036,0.013
7252,68037,0.045
7252,68038,0.013
7252,68039,0.044
7252,68040,0.044
7252,68041,0.013
7252,68042,0.043
7252,68043,0.02
7252,68044,0.037
7252,68045,0.043
7252,68046,0.013
7252,68047,0.044
7252,68048,0.04
7252,68101,0.018
7252,68102,0.045
7252,68103,0.019
7252,68104,0.039
7252,68105,0.045
7252,68106,0.014
7252,68107,0.042
7252,68108,0.045
7252,68109,0.014
7252,68110,0.042
7252,68111,0.045
7252,68112,0.014
7252,68113,0.044
7252,68114,0.031
7252,68115,0.028
7252,68116,0.044
7252,68117,0.013
7252,68118,0.043
7252,68119,0.044
7252,68120,0.014
7252,68121,0.043
7252,68122,0.028
7252,68123,0.03
7252,68124,0.043
7252,68125,0.014
7252,68126,0.044
7252,68127,0.042
7252,68128,0.013
7252,68129,0.044
7252,68130,0.041
7252,68131,0.015
7252,68132,0.039
7252,68133,0.042
7252,68134,0.028
7252,68135,0.027
7252,68136,0.042
7252,68137,0.033
7252,68138,0.024
7252,68139,0.044
7252,68140,0.024
7252,68141,0.032
7252,68142,0.044
7252,68143,0.013
7252,68144,0.041
7252,68145,0.043
7252,68146,0.013
7252,68147,0.044
7252,68148,0.045
7252,68201,0.014
7252,68202,0.045
7252,68203,0.026
7252,68204,0.033
7252,68205,0.045
7252,68206,0.014
7252,68207,0.046
7252,68208,0.045
7252,68209,0.014
7252,68210,0.045
7252,68211,0.022
7252,68212,0.036
7252,68213,0.046
7252,68214,0.014
7252,68215,0.045
7252,68216,0.014
7252,68217,0.047
7252,68218,0.036
7252,68219,0.022
7252,68220,0.048
7252,68221,0.014
7252,68222,0.047
7252,68223,0.014
7252,68224,0.046
7252,68225,0.014
7252,68226,0.078
7252,68227,0.014
7252,68228,0.089
7252,68229,0.013
7252,68230,0.084
7252,68231,0.014
7252,68232,0.083
7252,68233,0.013
7252,68234,0.081
7252,68235,0.013
7252,68236,0.086
7252,68237,0.116
7252,68238,1.487
7252,68239,0.144
7252,68240,0.093
7252,68241,0.032
7252,68242,0.06
7252,68243,0.049
7252,68244,0.055
7252,68245,0.045
7252,68246,0.053
7252,68247,0.058
7252,68248,0.023
7252,68301,0.068
7252,68302,0.014
7252,68303,0.068
7252,68304,0.042
7252,68305,0.042
7252,68306,0.068
7252,68307,0.014
7252,68308,0.065
7252,68309,0.052
7252,68310,0.027
7252,68311,0.066
7252,68312,0.018
7252,68313,0.065
7252,68314,0.054
7252,68315,0.025
7252,68316,0.066
7252,68317,0.014
7252,68318,0.068
7252,68319,0.033
7252,68320,0.047
7252,68321,0.055
7252,68322,0.03
7252,68323,0.065
7252,68324,0.023
7252,68325,0.062
7252,68326,0.023
7252,68327,0.068
7252,68328,0.013
7252,68329,0.076
7252,68330,0.013
7252,68331,0.065
7252,68332,0.041
7252,68333,0.035
7252,68334,0.068
7252,68335,0.014
7252,68336,0.066
7252,68337,0.013
7252,68338,0.065
7252,68339,0.013
7252,68340,0.073
7252,68341,0.013
7252,68342,0.072
7252,68343,0.013
7252,68344,0.071
7252,68345,0.013
7252,68346,0.073
7252,68347,0.033
7252,68348,0.042
7252,68401,0.065
7252,68402,0.021
7252,68403,0.056
7252,68404,0.024
7252,68405,0.067
7252,68406,0.014
7252,68407,0.072
7252,68408,0.014
7252,68409,0.074
7252,68410,0.014
7252,68411,0.048
7252,68412,0.039
7252,68413,0.035
7252,68414,0.05
7252,68415,0.037
7252,68416,0.04
7252,68417,0.014
7252,68418,0.073
7252,68419,0.013
7252,68420,0.08
7252,68421,0.014
7252,68422,0.033
7252,68423,0.052
7252,68424,0.021
7252,68425,0.071
7252,68426,0.014
7252,68427,0.076
7252,68428,0.014
7252,68429,0.061
7252,68430,0.028
7252,68431,0.05
7252,68432,0.047
7252,68433,0.041
7252,68434,0.037
7252,68435,0.051
7252,68436,0.036
7252,68437,0.043
7252,68438,0.032
7252,68439,0.049
7252,68440,0.043
7252,68441,0.022
7252,68442,0.054
7252,68443,0.015
7252,68444,0.02
7252,68445,0.051
7252,68446,0.032
7252,68447,0.038
7252,68448,0.02
7252,68501,0.044
7252,68502,0.014
7252,68503,0.058
7252,68504,0.014
7252,68505,0.055
7252,68506,0.014
7252,68507,0.058
7252,68508,0.014
7252,68509,0.051
7252,68510,0.013
7252,68511,0.014
7252,68512,0.058
7252,68513,0.014
7252,68514,0.057
7252,68515,0.014
7252,68516,0.049
7252,68517,0.014
7252,68518,0.052
7252,68519,0.013
7252,68520,0.023
7252,68521,0.041
7252,68522,0.013
7252,68523,0.052
7252,68524,0.014
7252,68525,0.052
7252,68526,0.016
7252,68527,0.051
7252,68528,0.014
7252,68529,0.037
7252,68530,0.03
7252,68531,0.037
7252,68532,0.024
7252,68533,0.013
7252,68534,0.051
7252,68535,0.034
7252,68536,0.028
7252,68537,0.02
7252,68538,0.041
7252,68539,0.013
7252,68540,0.05
7252,68541,0.013
7252,68542,0.048
7252,68543,0.02
7252,68544,0.041
7252,68545,0.013
7252,68546,0.05
7252,68547,0.013
7252,68548,0.049
7252,68601,0.013
7252,68602,0.049
7252,68603,0.016
7252,68604,0.046
7252,68605,0.044
7252,68606,0.014
7252,68607,0.045
7252,68608,0.017
7252,68609,0.044
7252,68610,0.044
7252,68611,0.014
7252,68612,0.044
7252,68613,0.014
7252,68614,0.047
7252,68615,0.033
7252,68616,0.024
7252,68617,0.045
7252,68618,0.013
7252,68619,0.045
7252,68620,0.038
7252,68621,0.016
7252,68622,0.042
7252,68623,0.04
7252,68624,0.018
7252,68625,0.045
7252,68626,0.033
7252,68627,0.026
7252,68628,0.045
7252,68629,0.021
7252,68630,0.036
7252,68631,0.041
7252,68632,0.013
7252,68633,0.045
7252,68634,0.044
7252,68635,0.013
7252,68636,0.044
7252,68637,0.024
7252,68638,0.03
7252,68639,0.044
7252,68640,0.013
7252,68641,0.041
7252,68642,0.042
7252,68643,0.013
7252,68644,0.041
7252,68645,0.046
7252,68646,0.014
7252,68647,0.042
7252,68648,0.046
7252,68701,0.014
7252,68702,0.042
7252,68703,0.045
7252,68704,0.014
7252,68705,0.045
7252,68706,0.038
7252,68707,0.018
7252,68708,0.042
7252,68709,0.036
7252,68710,0.02
7252,68711,0.042
7252,68712,0.039
7252,68713,0.019
7252,68714,0.045
7252,68715,0.031
7252,68716,0.027
7252,68717,0.041
7252,68718,0.013
7252,68719,0.046
7252,68720,0.044
7252,68721,0.014
7252,68722,0.044
7252,68723,0.044
7252,68724,0.013
7252,68725,0.042
7252,68726,0.044
7252,68727,0.014
7252,68728,0.041
7252,68729,0.044
7252,68730,0.013
7252,68731,0.044
7252,68732,0.046
7252,68733,0.042
7252,68734,0.042
7252,68735,0.041
7252,68736,0.039
7252,68737,0.015
7252,68738,0.043
7252,68739,0.04
7252,68740,0.013
7252,68741,0.042
7252,68742,0.042
7252,68743,0.013
7252,68744,0.043
7252,68745,0.046
7252,68746,0.013
7252,68747,0.043
7252,68748,0.042
7252,68801,0.014
7252,68802,0.045
7252,68803,0.04
7252,68804,0.021
7252,68805,0.047
7252,68806,0.014
7252,68807,0.043
7252,68808,0.048
7252,68809,0.014
7252,68810,0.043
7252,68811,0.022
7252,68812,0.035
7252,68813,0.043
7252,68814,0.014
7252,68815,0.049
7252,68816,0.016
7252,68817,0.045
7252,68818,0.031
7252,68819,0.031
7252,68820,0.045
7252,68821,0.014
7252,68822,0.045
7252,68823,0.013
7252,68824,0.047
7252,68825,0.014
7252,68826,0.044
7252,68827,0.036
7252,68828,0.026
7252,68829,0.046
7252,68830,0.013
7252,68831,0.045
7252,68832,0.036
7252,68833,0.023
7252,68834,0.046
7252,68835,0.013
7252,68836,0.042
7252,68837,0.038
7252,68838,0.017
7252,68839,0.048
7252,68840,0.013
7252,68841,0.046
7252,68842,0.024
7252,68843,0.036
7252,68844,0.046
7252,68845,0.013
7252,68846,0.047
7252,68847,0.013
7252,68848,0.045
7252,68901,0.014
7252,68902,0.048
7252,68903,0.035
7252,68904,0.027
7252,68905,0.048
7252,68906,0.014
7252,68907,0.044
7252,68908,0.014
7252,68909,0.044
7252,68910,0.034
7252,68911,0.029
7252,68912,0.047
7252,68913,0.014
7252,68914,0.048
7252,68915,0.014
7252,68916,0.048
7252,68917,0.014
7252,68918,0.044
7252,68919,0.013
7252,68920,0.05
7252,68921,0.013
7252,68922,0.049
7252,68923,0.013
7252,68924,0.048
7252,68925,0.013
7252,68926,0.049
7252,68927,0.013
7252,68928,0.049
7252,68929,0.013
7252,68930,0.048
7252,68931,0.013
7252,68932,0.047
7252,68933,0.013
7252,68934,0.048
7252,68935,0.02
7252,68936,0.042
7252,68937,0.032
7252,68938,0.028
7252,68939,0.042
7252,68940,0.018
7252,68941,0.04
7252,68942,0.021
7252,68943,0.044
7252,68944,0.014
7252,68945,0.05
7252,68946,0.014
7252,68947,0.049
7252,68948,0.014
7252,69001,0.049
7252,69002,0.014
7252,69003,0.048
7252,69004,0.014
7252,69005,0.049
7252,69006,0.014
7252,69007,0.045
7252,69008,0.014
7252,69009,0.049
7252,69010,0.024
7252,69011,0.04
7252,69012,0.028
7252,69013,0.034
7252,69014,0.04
7252,69015,0.022
7252,69016,0.037
7252,69017,0.026
7252,69018,0.024
7252,69019,0.04
7252,69020,0.013
7252,69021,0.049
7252,69022,0.013
7252,69023,0.051
7252,69024,0.013
7252,69025,0.047
7252,69026,0.014
7252,69027,0.049
7252,69028,0.014
7252,69029,0.046
7252,69030,0.014
7252,69031,0.05
7252,69032,0.014
7252,69033,0.049
7252,69034,0.017
7252,69035,0.041
7252,69036,0.013
7252,69037,1.255
7252,69038,0.118
7252,69039,0.103
7252,69040,0.017
7252,69041,0.054
7252,69042,0.017
7252,69043,0.055
7252,69044,0.017
7252,69045,0.036
7252,69046,0.035
7252,69047,0.027
7252,69048,0.043
7252,69101,0.017
7252,69102,0.052
7252,69103,0.017
7252,69104,0.053
7252,69105,0.018
7252,69106,0.057
7252,69107,0.018
7252,69108,0.051
7252,69109,0.024
7252,69110,0.027
7252,69111,0.046
7252,69112,0.018
7252,69113,0.056
7252,69114,0.017
7252,69115,0.057
7252,69116,0.017
7252,69117,0.017
7252,69118,0.058
7252,69119,0.017
7252,69120,0.057
7252,69121,0.016
7252,69122,1.46
7252,69123,0.255
7252,69124,0.134
7252,69125,0.171
7252,69126,0.126
7252,69127,0.142
7252,69128,0.118
7252,69129,0.151
7252,69130,0.133
7252,69131,0.142
7252,69132,0.127
7252,69133,0.133
7252,69134,0.044
7252,69135,0.025
7252,69136,0.032
7252,69137,0.042
7252,69138,0.043
7252,69139,0.013
7252,69140,0.04
7252,69141,0.044
7252,69142,0.018
7252,69143,0.036
7252,69144,0.045
7252,69145,0.013
7252,69146,0.045
7252,69147,0.041
7252,69148,0.014
7252,69201,0.045
7252,69202,0.042
7252,69203,0.014
7252,69204,0.043
7252,69205,0.045
7252,69206,0.014
7252,69207,0.047
7252,69208,0.014
7252,69209,0.043
7252,69210,0.047
7252,69211,0.014
7252,69212,0.046
7252,69213,0.014
7252,69214,0.047
7252,69215,0.038
7252,69216,0.019
7252,69217,0.045
7252,69218,0.013
7252,69219,0.048
7252,69220,0.013
7252,69221,0.051
7252,69222,0.014
7252,69223,0.048
7252,69224,0.014
7252,69225,0.048
7252,69226,0.014
7252,69227,0.048
7252,69228,0.013
7252,69229,0.043
7252,69230,0.043
7252,69231,0.013
7252,69232,0.047
7252,69233,0.013
7252,69234,0.043
7252,69235,0.038
7252,69236,0.022
7252,69237,0.047
7252,69238,0.013
7252,69239,0.047
7252,69240,0.013
7252,69241,0.044
7252,69242,0.016
7252,69243,0.041
7252,69244,0.044
7252,69245,0.015
7252,69246,0.049
7252,69247,0.014
7252,69248,0.044
7252,69301,0.014
7252,69302,0.049
7252,69303,0.014
7252,69304,0.045
7252,69305,0.038
7252,69306,0.025
7252,69307,0.047
7252,69308,0.014
7252,69309,0.045
7252,69310,0.014
7252,69311,0.046
7252,69312,0.014
7252,69313,0.051
7252,69314,0.014
7252,69315,0.046
7252,69316,0.014
7252,69317,0.05
7252,69318,0.014
7252,69319,0.05
7252,69320,0.013
7252,69321,0.047
7252,69322,0.014
7252,69323,0.051
7252,69324,0.013
7252,69325,0.049
7252,69326,0.014
7252,69327,0.035
7252,69328,0.029
7252,69329,0.042
7252,69330,0.019
7252,69331,0.048
7252,69332,0.041
7252,69333,0.013
7252,69334,0.043
7252,69335,0.047
7252,69336,0.013
7252,69337,0.041
7252,69338,0.017
7252,69339,0.04
7252,69340,0.039
7252,69341,0.02
7252,69342,0.04
7252,69343,0.023
7252,69344,0.03
7252,69345,0.032
7252,69346,0.02
7252,69347,0.041
7252,69348,0.014
7252,69401,0.052
7252,69402,0.014
7252,69403,0.048
7252,69404,0.014
7252,69405,0.052
7252,69406,0.014
7252,69407,0.039
7252,69408,0.025
7252,69409,0.014
7252,69410,0.05
7252,69411,0.014
7252,69412,0.056
7252,69413,0.014
7252,69414,0.024
7252,69415,0.041
7252,69416,0.014
7252,69417,0.051
7252,69418,0.013
7252,69419,0.018
7252,69420,0.052
7252,69421,0.013
7252,69422,0.044
7252,69423,0.026
7252,69424,0.014
7252,69425,0.055
7252,69426,0.014
7252,69427,0.028
7252,69428,0.039
7252,69429,0.013
7252,69430,0.05
7252,69431,0.014
7252,69432,0.054
7252,69433,0.013
7252,69434,0.018
7252,69435,0.051
7252,69436,0.013
7252,69437,0.055
7252,69438,0.013
7252,69439,0.013
7252,69440,0.053
7252,69441,0.013
7252,69442,0.045
7252,69443,0.025
7252,69444,0.014
7252,69445,0.054
7252,69446,0.014
7252,69447,0.033
7252,69448,0.037
7252,69501,0.014
7252,69502,0.053
7252,69503,0.014
7252,69504,0.032
7252,69505,0.038
7252,69506,0.014
7252,69507,0.056
7252,69508,0.014
7252,69509,0.027
7252,69510,0.041
7252,69511,0.014
7252,69512,0.055
7252,69513,0.014
7252,69514,0.014
7252,69515,0.056
7252,69516,0.014
7252,69517,0.041
7252,69518,0.026
7252,69519,0.013
7252,69520,0.056
7252,69521,0.013
7252,69522,0.014
7252,69523,0.055
7252,69524,0.014
7252,69525,0.045
7252,69526,0.024
7252,69527,0.014
7252,69528,0.055
7252,69529,0.014
7252,69530,0.036
7252,69531,0.031
7252,69532,0.014
7252,69533,0.051
7252,69534,0.013
7252,69535,0.021
7252,69536,0.047
7252,69537,0.013
7252,69538,0.047
7252,69539,0.024
7252,69540,0.013
7252,69541,0.052
7252,69542,0.013
7252,69543,0.013
7252,69544,0.054
7252,69545,0.014
7252,69546,0.037
7252,69547,0.03
7252,69548,0.014
7252,69601,0.054
7252,69602,0.015
7252,69603,0.014
7252,69604,0.057
7252,69605,0.014
7252,69606,0.014
7252,69607,0.058
7252,69608,0.014
7252,69609,0.034
7252,69610,0.038
7252,69611,0.014
7252,69612,0.052
7252,69613,0.014
7252,69614,0.014
7252,69615,0.056
7252,69616,0.014
